ID,Source (anecdote/research paper/additional data etc) ,Source info,Genus/species,Genus,Species,Subspecies,Common name,IUCN status ,Year,Month,Country,State/county,Town/city/NP,Road,Latitude,Longitude,Numbers ,Age,Sex,Date added
2408,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,April,Kenya,Kwale,Diani,Beach Road,-4.330146,39.56822,1,Adult,Female,
2409,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,April,Kenya,Kwale,Diani,Beach Road,-4.323058,39.571559,1,Subadult,Male,
2410,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,December,Kenya,Kwale,Diani,Beach Road,-4.326058,39.569687,1,Infant,Female,
2411,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,December,Kenya,Kwale,Diani,Beach Road,-4.325977,39.569718,1,Adult,Female,
2412,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,December,Kenya,Kwale,Diani,Beach Road,-4.306232,39.57841,1,Juvenile,Male,
2413,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,February,Kenya,Kwale,Diani,Beach Road,-4.321663,39.57266,1,Adult,Female,
2414,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,February,Kenya,Kwale,Diani,Beach Road,-4.299494,39.581222,1,Subadult,Female,
2415,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,January,Kenya,Kwale,Diani,Beach Road,-4.286215,39.588069,1,Adult,Male,
2416,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,July,Kenya,Kwale,Diani,Beach Road,-4.280949,39.589951,1,Juvenile,Male,
2417,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,November,Kenya,Kwale,Diani,Beach Road,-4.28649,39.587926,1,Subadult,Male,
2418,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2016,November,Kenya,Kwale,Diani,Beach Road,-4.281365,39.589839,1,Adult,Female,
2419,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,April,Kenya,Kwale,Diani,Beach Road,-4.296425,39.582772,1,Juvenile,Female,
2420,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,December,Kenya,Kwale,Diani,Beach Road,-4.305377,39.578766,1,Subadult,Male,
2421,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,February,Kenya,Kwale,Diani,Beach Road,-4.323659,39.571087,1,Juvenile,Unknown,
2422,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,February,Kenya,Kwale,Diani,Beach Road,-4.321841,39.572544,1,Juvenile,Female,
2423,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,February,Kenya,Kwale,Diani,Beach Road,-4.321786,39.572577,1,Subadult,Female,
2424,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,February,Kenya,Kwale,Diani,Beach Road,-4.305347,39.578789,1,Adult,Female,
2425,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,February,Kenya,Kwale,Diani,Beach Road,-4.299068,39.581406,1,Juvenile,Female,
2426,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,January,Kenya,Kwale,Diani,Beach Road,-4.339022,39.564945,1,Subadult,Female,
2427,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,January,Kenya,Kwale,Diani,Beach Road,-4.296445,39.582759,1,Infant,Female,
2428,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,January,Kenya,Kwale,Diani,Beach Road,-4.296357,39.582805,1,Adult,Female,
2429,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,July,Kenya,Kwale,Diani,Beach Road,-4.340347,39.564463,1,Juvenile,Male,
2430,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,June,Kenya,Kwale,Diani,Beach Road,-4.31215,39.575088,1,Adult,Female,
2431,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,June,Kenya,Kwale,Diani,Beach Road,-4.27139,39.59449,1,Adult,Female,
2432,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,March,Kenya,Kwale,Diani,Beach Road,-4.33236,39.5674,1,Juvenile,Female,
2433,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,March,Kenya,Kwale,Diani,Beach Road,-4.30553,39.5787,1,Subadult,Unknown,
2434,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,March,Kenya,Kwale,Diani,Beach Road,-4.29648,39.582741,1,Unknown,Unknown,
2435,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,May,Kenya,Kwale,Diani,Beach Road,-4.32094,39.572998,1,Adult,Female,
2436,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,May,Kenya,Kwale,Diani,Beach Road,-4.319512,39.573468,1,Juvenile,Male,
2437,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,October,Kenya,Kwale,Diani,Beach Road,-4.320608,39.573118,1,Adult,Female,
2438,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,October,Kenya,Kwale,Diani,Beach Road,-4.286924,39.587745,1,Adult,Female,
2439,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,October,Kenya,Kwale,Diani,Beach Road,-4.286832,39.587789,1,Infant,Male,
2440,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,September,Kenya,Kwale,Diani,Beach Road,-4.321054,39.572935,1,Adult,Female,
2441,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2017,September,Kenya,Kwale,Diani,Beach Road,-4.308374,39.57753,1,Adult,Female,
2442,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2017,April,Kenya,Kwale,Diani,Beach Road,-4.296435,39.58276,1,Adult,Female,
2443,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2017,April,Kenya,Kwale,Diani,Beach Road,-4.28276,39.589386,1,Adult,Male,
2444,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2017,July,Kenya,Kwale,Diani,Beach Road,-4.299986,39.581029,1,Juvenile,Male,
2445,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2017,July,Kenya,Kwale,Diani,Beach Road,-4.288977,39.586714,1,Juvenile,Female,
2446,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2017,March,Kenya,Kwale,Diani,Beach Road,-4.26852,39.59532,1,Juvenile,Male,
2447,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2017,September,Kenya,Kwale,Diani,Beach Road,-4.302937,39.579801,1,Juvenile,Male,
2448,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,April,Kenya,Kwale,Diani,Beach Road,-4.337579,39.565497,1,Adult,Male,
2449,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,April,Kenya,Kwale,Diani,Beach Road,-4.330003,39.568242,1,Adult,Female,
2450,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,December,Kenya,Kwale,Diani,Beach Road,-4.340597,39.56437,1,Subadult,Male,
2451,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,December,Kenya,Kwale,Diani,Beach Road,-4.302818,39.579844,1,Adult,Male,
2452,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,February,Kenya,Kwale,Diani,Beach Road,-4.332779,39.56722,1,Infant,Male,
2453,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,February,Kenya,Kwale,Diani,Beach Road,-4.330647,39.568007,1,Adult,Female,
2454,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,January,Kenya,Kwale,Diani,Beach Road,-4.31296,39.57466,1,Subadult,Male,
2455,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,June,Kenya,Kwale,Diani,Beach Road,-4.329908,39.568289,1,Subadult,Male,
2456,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,March,Kenya,Kwale,Diani,Beach Road,-4.327531,39.569177,1,Infant,Male,
2457,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,October,Kenya,Kwale,Diani,Beach Road,-4.283947,39.589018,1,Infant,Female,
2458,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2017,September,Kenya,Kwale,Diani,Beach Road,-4.305843,39.578586,1,Juvenile,Male,
2459,Database,Colobus Conservation,Papio cynocephalus cynocephalus,Papio,cynocephalus,cynocephalus,Southern yellow baboon,LC,2017,February,Kenya,Kwale,Diani,Beach Road,-4.28487,39.588698,1,Juvenile,Female,
2460,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,April,Kenya,Kwale,Diani,Beach Road,-4.31252,39.57486,1,Subadult,Female,
2461,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,August,Kenya,Kwale,Diani,Beach Road,-4.306147,39.578478,1,Adult,Female,
2462,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,December,Kenya,Kwale,Diani,Beach Road,-4.33678,39.56575,1,Adult,Female,
2463,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,December,Kenya,Kwale,Diani,Beach Road,-4.32552,39.569885,1,Juvenile,Female,
2464,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,December,Kenya,Kwale,Diani,Beach Road,-4.292545,39.584851,1,Adult,Male,
2465,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,January,Kenya,Kwale,Diani,Beach Road,-4.337187,39.565622,1,Infant,Female,
2466,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,January,Kenya,Kwale,Diani,Beach Road,-4.319623,39.573465,1,Juvenile,Male,
2467,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,July,Kenya,Kwale,Diani,Beach Road,-4.299521,39.581219,1,Subadult,Female,
2468,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,March,Kenya,Kwale,Diani,Beach Road,-4.331823,39.567581,1,Adult,Female,
2469,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,March,Kenya,Kwale,Diani,Beach Road,-4.29138,39.58545,1,Adult,Female,
2470,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,November,Kenya,Kwale,Diani,Beach Road,-4.337712,39.565425,1,Subadult,Female,
2471,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,November,Kenya,Kwale,Diani,Beach Road,-4.337583,39.565473,1,Adult,Female,
2472,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,September,Kenya,Kwale,Diani,Beach Road,-4.335438,39.566261,1,Adult,Male,
2473,Database,Colobus Conservation,Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2018,September,Kenya,Kwale,Diani,Beach Road,-4.334214,39.566715,1,Juvenile,Male,
2474,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,August,Kenya,Kwale,Diani,Beach Road,-4.298847,39.581525,1,Adult,Female,
2475,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,February,Kenya,Kwale,Diani,Beach Road,-4.29138,39.58545,1,Infant,Female,
2476,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,January,Kenya,Kwale,Diani,Beach Road,-4.292269,39.584996,1,Juvenile,Male,
2477,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,January,Kenya,Kwale,Diani,Beach Road,-4.291692,39.585308,1,Subadult,Female,
2478,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,June,Kenya,Kwale,Diani,Beach Road,-4.300046,39.580993,1,Juvenile,Male,
2479,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,May,Kenya,Kwale,Diani,Beach Road,-4.28694,39.58776,1,Infant,Male,
2480,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,October,Kenya,Kwale,Diani,Beach Road,-4.305509,39.578724,1,Unknown,Unknown,
2481,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,September,Kenya,Kwale,Diani,Beach Road,-4.303322,39.579627,1,Subadult,Female,
2482,Database,Colobus Conservation,Chlorocebus pygerythrus hilgerti,Chlorocebus,pygerythrus,hilgerti,Hilgerti's vervet monkey,LC,2018,September,Kenya,Kwale,Diani,Beach Road,-4.302834,39.579849,1,Adult,Male,
2483,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2018,December,Kenya,Kwale,Diani,Beach Road,-4.28585,39.58826,1,Juvenile,Male,
2484,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2018,June,Kenya,Kwale,Diani,Beach Road,-4.320088,39.573323,1,Adult,Female,
2485,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2018,September,Kenya,Kwale,Diani,Beach Road,-4.339211,39.564865,1,Adult,Male,
2486,Database,Colobus Conservation,Colobus angolensis palliatus,Colobus,angolensis,palliatus,Peters' Angolan colobus,VU,2018,September,Kenya,Kwale,Diani,Beach Road,-4.319463,39.57348,1,Adult,Female,
2487,Database,Colobus Conservation,Otolemur garnettii lasiotis,Otolemur,garnettii,lasiotis,White-tailed small-eared galago,LC,2018,April,Kenya,Kwale,Diani,Beach Road,-4.336513,39.56589,1,Subadult,Male,
2488,Database,Colobus Conservation,Otolemur garnettii lasiotis,Otolemur,garnettii,lasiotis,White-tailed small-eared galago,LC,2018,January,Kenya,Kwale,Diani,Beach Road,-4.336513,39.56589,1,Adult,Unknown,
2489,Database,Colobus Conservation,Otolemur garnettii lasiotis,Otolemur,garnettii,lasiotis,White-tailed small-eared galago,LC,2018,July,Kenya,Kwale,Diani,Beach Road,-4.296706,39.582613,1,Adult,Male,
2490,Database,Colobus Conservation,Otolemur garnettii lasiotis,Otolemur,garnettii,lasiotis,White-tailed small-eared galago,LC,2018,March,Kenya,Kwale,Diani,Beach Road,-4.338943,39.564974,1,Subadult,Male,
2491,Database,Colobus Conservation,Papio cynocephalus cynocephalus,Papio,cynocephalus,cynocephalus,Southern yellow baboon,LC,2018,August,Kenya,Kwale,Diani,Beach Road,-4.33674,39.565775,1,Juvenile,Male,
2492,Database,Colobus Conservation,Papio cynocephalus cynocephalus,Papio,cynocephalus,cynocephalus,Southern yellow baboon,LC,2018,February,Kenya,Kwale,Diani,Beach Road,-4.326058,39.569687,1,Juvenile,Unknown,
2493,Database,Colobus Conservation,Papio cynocephalus cynocephalus,Papio,cynocephalus,cynocephalus,Southern yellow baboon,LC,2018,February,Kenya,Kwale,Diani,Beach Road,-4.288437,39.586989,1,Subadult,Female,
2494,Database,Colobus Conservation,Papio cynocephalus cynocephalus,Papio,cynocephalus,cynocephalus,Southern yellow baboon,LC,2018,October,Kenya,Kwale,Diani,Beach Road,-4.288816,39.586792,1,Adult,Female,
2495,Database,Colobus Conservation,Papio cynocephalus cynocephalus,Papio,cynocephalus,cynocephalus,Southern yellow baboon,LC,2018,October,Kenya,Kwale,Diani,Beach Road,-4.288816,39.586792,1,Juvenile,Male,
